pXC50,SM15_EA.bo.,SM14_EA.bo.,SM13_EA.bo.,SM11_EA.bo.,SpMax1_Bh.v.,SpMax1_Bh.e.,SM12_EA.bo.,Eig01_EA.bo.,SM11_AEA.ri.,SpDiam_EA.bo.,SpMax_EA.bo.,GGI6,MPC08,Eig01_AEA.bo.,SpMax_AEA.bo.,SM10_EA.bo.,GGI5,MPC09,CATS2D_09_AP,piPC10,SM15_EA.ri.,MPC07,SRW09,SpDiam_AEA.ri.,Eig06_AEA.dm.,SM08_EA.ed.,nRCONH2,SM13_EA.ri.,SM15_EA.ed.,SM15_EA,SM09_EA.bo.,SpDiam_AEA.bo.,SM13_EA.ed.,SM14_EA.ed.,CATS2D_02_AP,SM11_EA.ed.,SM12_EA.ed.,Eig01_EA.ri.,SpDiam_EA.ri.,SpMax_EA.ri.,CATS2D_09_DA,piPC09,Eig01_AEA.ri.,SpMax_AEA.ri.,ATS5m,SM07_EA.ed.,SM14_AEA.ed.,SM15_AEA.ed.,piPC06,MPC05,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,ATS7s,SpDiam_EA.ed.,CATS2D_07_PL,CATS2D_05_AP,MPC06,SM14_EA,SM13_AEA.ed.,ATS6m,SM06_EA.ed.,ATS8s,X5A,MPC10,Eig05_AEA.dm.
4.0,23.63,22.07,20.499,17.381,4.108,4.185,18.956,4.826,4.826,7.826,4.826,1.333,5.257,4.862,4.862,15.877,2.15,5.273,0,8.176,18.413,5.142,7.248,5.467,2.794,20.75,1,16.017,38.541,18.723,14.285,5.73,33.421,35.983,1,28.311,30.873,3.392,5.392,3.392,1,7.849,4.439,4.439,4.433,18.146,28.111,30.057,6.719,4.828,3.461,3.461,5.461,3.461,6.619,20.81,2,1,5.004,17.506,26.171,4.481,15.822,6.55,0.065,5.298,2.856
6.166,23.301,21.756,20.2,17.103,4.087,4.166,18.666,4.726,4.726,7.726,4.726,0.682,4.754,4.757,4.757,15.597,1.06,4.718,0,7.088,17.64,4.7,7.209,5.361,2.176,19.951,1,15.306,37.238,18.086,14.014,5.702,32.274,34.76,1,27.312,29.802,3.238,5.238,3.238,0,6.99,4.305,4.305,4.039,17.395,27.397,29.321,6.264,4.431,3.335,3.335,5.335,3.335,6.079,19.214,2,1,4.543,16.895,25.479,3.921,15.141,5.973,0.075,4.745,2.334
6.066,23.315,21.775,20.218,17.129,4.092,4.169,18.695,4.728,4.728,7.728,4.728,0.495,4.771,4.76,4.76,15.646,1.23,4.691,0,7.615,17.676,4.71,7.209,5.312,2.099,19.979,1,15.347,37.265,18.121,14.051,5.533,32.299,34.785,1,27.335,29.826,3.242,5.242,3.242,0,7.403,4.31,4.31,3.817,17.425,27.422,29.344,6.401,4.466,3.34,3.34,5.34,3.34,5.737,19.24,2,1,4.554,16.93,25.507,3.7,15.18,5.466,0.07,4.595,2.222
5.101,23.333,21.792,20.234,17.142,4.087,4.16,18.71,4.734,4.734,7.734,4.734,0.55,4.86,4.77,4.77,15.659,1.341,4.804,0,7.667,17.526,4.787,7.222,5.319,2.3,20.1,1,15.22,37.499,18.185,14.063,5.545,32.502,35.003,1,27.507,30.012,3.208,5.208,3.208,0,7.485,4.309,4.309,4.109,17.537,27.494,29.421,6.465,4.533,3.355,3.355,5.355,3.355,5.882,19.43,2,1,4.654,16.99,25.574,3.967,15.267,5.588,0.068,4.663,2.685
7.251,23.697,22.134,20.561,17.439,4.101,4.179,19.015,4.845,4.845,7.845,4.845,1.0,5.13,4.88,4.88,15.93,1.765,5.118,1,8.036,18.45,5.05,7.261,5.502,2.665,20.792,1,16.049,38.664,18.759,14.337,5.695,33.524,36.096,1,28.392,30.964,3.398,5.398,3.398,3,7.779,4.452,4.452,4.303,18.175,28.138,30.091,6.734,4.771,3.475,3.475,5.475,3.475,6.418,20.835,2,1,4.92,17.534,26.191,4.287,15.833,6.273,0.065,5.037,2.841
5.857,23.347,21.811,20.26,17.185,4.1,4.174,18.743,4.732,4.732,7.732,4.732,0.769,4.977,4.765,4.765,15.71,1.404,4.956,1,7.89,17.778,4.875,7.209,5.329,2.33,20.03,0,15.462,37.279,18.187,14.13,5.574,32.315,34.8,0,27.358,29.846,3.253,5.253,3.253,1,7.635,4.316,4.316,3.988,17.486,27.502,29.415,6.544,4.554,3.345,3.345,5.345,3.345,5.982,19.263,2,0,4.7,17.003,25.597,4.006,15.267,6.107,0.068,4.913,2.573
5.751,23.423,21.877,20.317,17.222,4.094,4.171,18.789,4.76,4.76,7.76,4.76,0.657,4.844,4.802,4.802,15.734,1.313,4.779,0,7.764,18.103,4.787,7.222,5.373,2.115,20.266,1,15.73,37.754,18.359,14.143,5.576,32.726,35.243,1,27.704,30.224,3.33,5.33,3.33,0,7.531,4.37,4.37,3.899,17.689,27.704,29.637,6.509,4.522,3.39,3.39,5.39,3.39,5.848,19.977,2,1,4.635,17.156,25.776,3.798,15.414,5.643,0.067,4.691,2.612
8.097,23.655,22.093,20.52,17.397,4.12,4.19,18.974,4.834,4.834,7.834,4.834,1.216,5.153,4.86,4.86,15.89,1.838,5.075,0,8.046,18.409,5.056,7.248,5.435,2.579,20.616,1,16.002,38.403,18.627,14.295,5.638,33.29,35.848,1,28.182,30.743,3.396,5.396,3.396,0,7.777,4.432,4.432,4.261,18.006,27.957,29.905,6.721,4.754,3.45,3.45,5.45,3.45,6.476,20.584,2,1,4.927,17.408,26.016,4.257,15.685,6.383,0.064,5.024,2.826
7.638,23.694,22.145,20.581,17.484,4.128,4.204,19.052,4.829,4.829,7.829,4.829,1.184,5.521,4.873,4.873,16.0,1.823,5.617,1,8.49,18.627,5.389,7.955,5.519,2.817,20.904,1,16.235,38.744,18.889,14.409,5.773,33.604,36.175,1,28.478,31.046,3.417,5.417,3.417,2,8.159,4.465,4.465,4.489,18.302,28.25,30.196,6.926,5.03,3.487,3.487,5.487,3.487,6.49,20.89,2,1,5.209,17.672,26.311,4.517,15.979,6.435,0.063,5.656,2.983
4.0,23.63,22.07,20.499,17.381,4.107,4.185,18.956,4.826,4.826,7.826,4.826,1.315,5.247,4.862,4.862,15.878,1.928,5.247,1,8.163,18.418,5.136,7.248,5.465,2.786,20.755,1,16.022,38.544,18.73,14.286,5.679,33.425,35.986,1,28.316,30.876,3.392,5.392,3.392,2,7.858,4.44,4.44,4.448,18.151,28.115,30.061,6.714,4.828,3.462,3.462,5.462,3.462,6.557,20.816,2,1,4.97,17.513,26.175,4.407,15.828,6.567,0.066,5.231,2.855
6.793,23.504,21.949,20.381,17.266,4.098,4.175,18.842,4.788,4.788,7.788,4.788,0.716,4.99,4.811,4.811,15.765,1.48,5.017,1,7.826,17.91,4.898,7.235,5.416,2.252,20.353,1,15.55,37.959,18.37,14.165,5.626,32.903,35.433,1,27.85,30.383,3.293,5.293,3.293,2,7.621,4.365,4.365,4.114,17.767,27.708,29.648,6.516,4.635,3.396,3.396,5.396,3.396,6.211,20.075,2,1,4.771,17.163,25.774,4.138,15.459,6.0,0.068,4.913,2.666
5.374,23.327,21.79,20.236,17.156,4.093,4.17,18.717,4.728,4.728,7.728,4.728,0.632,4.89,4.761,4.761,15.678,1.286,4.86,0,7.744,17.7,4.796,7.209,5.32,2.173,19.994,0,15.379,37.268,18.144,14.092,5.57,32.302,34.788,0,27.34,29.83,3.243,5.243,3.243,0,7.496,4.311,4.311,3.908,17.443,27.441,29.36,6.458,4.522,3.341,3.341,5.341,3.341,5.925,19.244,1,0,4.644,16.957,25.53,3.869,15.212,5.791,0.069,4.812,2.419
5.991,23.311,21.771,20.214,17.124,4.091,4.168,18.691,4.727,4.727,7.727,4.727,0.398,4.663,4.759,4.759,15.641,1.167,4.575,0,7.521,17.671,4.615,7.209,5.311,2.029,19.97,1,15.342,37.26,18.112,14.045,5.532,32.294,34.78,1,27.329,29.821,3.241,5.241,3.241,0,7.32,4.308,4.308,3.762,17.413,27.412,29.335,6.353,4.431,3.339,3.339,5.339,3.339,5.804,19.232,2,1,4.489,16.92,25.495,3.612,15.165,5.358,0.071,4.454,2.211
4.585,20.344,19.128,17.702,15.063,3.884,3.975,16.547,3.826,3.826,6.826,3.826,0.268,4.431,4.274,4.274,14.003,0.632,4.522,0,6.054,15.764,4.369,6.555,4.973,2.642,18.125,0,13.759,33.325,16.35,12.425,5.26,28.918,31.131,0,24.529,26.746,2.813,4.813,2.813,1,6.095,3.885,3.885,4.117,15.82,25.869,27.643,5.509,4.357,2.922,2.922,4.922,2.922,6.14,15.467,0,0,4.331,15.354,24.102,4.113,13.97,6.097,0.094,4.5,2.719
8.072,23.626,22.077,20.513,17.418,4.101,4.178,18.987,4.813,4.813,7.813,4.813,0.883,5.252,4.841,4.841,15.938,1.591,5.323,1,8.335,18.326,5.124,7.235,5.457,2.785,20.565,1,15.958,38.21,18.595,14.345,5.657,33.129,35.672,1,28.059,30.601,3.361,5.361,3.361,2,7.984,4.407,4.407,4.306,17.981,27.972,29.908,6.78,4.852,3.429,3.429,5.429,3.429,6.283,20.402,2,1,4.956,17.391,26.044,4.25,15.697,6.29,0.069,5.389,2.837
7.237,23.359,21.824,20.275,17.208,4.102,4.173,18.761,4.734,4.734,7.734,4.734,0.774,5.037,4.77,4.77,15.736,1.424,5.075,0,7.849,18.111,4.92,7.222,5.428,2.714,20.267,1,15.798,37.546,18.444,14.163,5.67,32.571,35.06,1,27.609,30.096,3.254,5.254,3.254,0,7.609,4.324,4.324,4.295,17.747,27.693,29.607,6.498,4.615,3.355,3.355,5.355,3.355,6.131,19.431,3,1,4.745,17.265,25.785,4.194,15.48,5.999,0.07,5.081,2.792
6.208,23.333,21.792,20.234,17.144,4.087,4.16,18.711,4.734,4.734,7.734,4.734,0.647,4.92,4.77,4.77,15.66,1.341,4.875,0,7.703,17.535,4.836,7.222,5.322,2.3,20.103,0,15.23,37.501,18.19,14.065,5.582,32.504,35.005,0,27.509,30.014,3.209,5.209,3.209,0,7.512,4.309,4.309,4.147,17.542,27.499,29.425,6.478,4.554,3.355,3.355,5.355,3.355,5.936,19.435,1,0,4.691,16.995,25.58,4.085,15.275,5.745,0.068,4.754,2.686
5.767,23.341,21.806,20.255,17.18,4.093,4.17,18.738,4.728,4.728,7.728,4.728,0.728,4.898,4.762,4.762,15.703,1.397,4.868,0,7.731,17.702,4.804,7.209,5.326,2.145,20.037,0,15.38,37.28,18.183,14.12,5.572,32.318,34.802,0,27.363,29.85,3.243,5.243,3.243,0,7.494,4.312,4.312,3.986,17.494,27.51,29.423,6.459,4.533,3.343,3.343,5.343,3.343,5.899,19.252,1,0,4.654,16.999,25.603,4.039,15.267,5.681,0.068,4.804,2.357
5.796,23.242,21.703,20.153,17.07,4.087,4.158,18.626,4.706,4.706,7.706,4.706,0.614,4.29,4.757,4.757,15.573,1.032,3.97,0,6.942,18.092,4.317,7.066,5.337,2.03,20.152,1,15.714,37.587,18.131,13.998,5.519,32.581,35.087,1,27.577,30.087,3.329,5.329,3.329,0,6.824,4.337,4.337,3.761,17.583,27.568,29.5,6.253,4.277,3.34,3.34,5.34,3.34,5.878,19.589,1,0,4.344,16.939,25.64,3.575,15.292,5.551,0.068,3.807,2.533
5.738,23.315,21.775,20.219,17.131,4.096,4.173,18.697,4.728,4.728,7.728,4.728,0.637,4.949,4.761,4.761,15.65,1.258,4.963,0,7.786,17.693,4.836,7.209,5.332,2.216,19.983,1,15.368,37.265,18.125,14.057,5.645,32.299,34.785,1,27.335,29.827,3.244,5.244,3.244,0,7.529,4.31,4.31,3.996,17.429,27.427,29.347,6.435,4.543,3.34,3.34,5.34,3.34,5.964,19.241,2,1,4.644,16.937,25.513,3.912,15.191,5.871,0.072,4.977,2.619
5.027,23.359,21.825,20.278,17.209,4.094,4.17,18.763,4.729,4.729,7.729,4.729,0.81,4.949,4.762,4.762,15.735,1.397,4.949,0,7.817,17.709,4.844,7.209,5.332,2.357,20.052,0,15.39,37.283,18.209,14.158,5.572,32.323,34.806,0,27.37,29.856,3.243,5.243,3.243,0,7.554,4.312,4.312,4.191,17.509,27.525,29.437,6.501,4.585,3.344,3.344,5.344,3.344,5.952,19.252,1,0,4.7,17.027,25.62,4.135,15.293,5.77,0.069,4.92,2.763
6.046,23.398,21.861,20.31,17.239,4.12,4.197,18.793,4.746,4.746,7.746,4.746,0.9,5.209,4.799,4.799,15.766,1.456,5.278,0,8.001,18.349,5.112,7.943,5.447,2.622,20.524,1,16.011,38.038,18.67,14.194,5.699,32.993,35.517,1,27.962,30.483,3.32,5.32,3.32,0,7.755,4.386,4.386,4.22,17.975,27.905,29.832,6.601,4.745,3.415,3.415,5.415,3.415,6.236,20.164,2,1,4.92,17.476,25.985,4.224,15.682,6.063,0.066,5.293,2.79
6.194,23.383,21.852,20.307,17.242,4.094,4.17,18.794,4.729,4.729,7.729,4.729,0.906,4.956,4.764,4.764,15.767,1.508,4.956,0,7.806,17.726,4.852,7.209,5.334,2.336,20.134,0,15.409,37.322,18.274,14.192,5.574,32.372,34.849,0,27.432,29.911,3.244,5.244,3.244,0,7.551,4.315,4.315,4.091,17.596,27.629,29.541,6.509,4.575,3.347,3.347,5.347,3.347,5.971,19.261,1,0,4.718,17.093,25.723,4.223,15.375,5.742,0.067,4.913,2.623
5.928,23.503,21.948,20.38,17.264,4.097,4.174,18.841,4.788,4.788,7.788,4.788,0.537,4.804,4.811,4.811,15.761,1.397,4.787,0,7.686,17.906,4.762,7.235,5.367,1.992,20.348,1,15.544,37.955,18.363,14.158,5.586,32.898,35.429,1,27.845,30.379,3.293,5.293,3.293,0,7.488,4.364,4.364,3.97,17.762,27.704,29.644,6.462,4.564,3.395,3.395,5.395,3.395,5.966,20.059,2,1,4.673,17.155,25.768,3.919,15.448,5.662,0.068,4.673,2.249
8.222,23.663,22.115,20.553,17.458,4.107,4.183,19.026,4.819,4.819,7.819,4.819,1.114,5.371,4.85,4.85,15.977,1.73,5.451,1,8.389,18.438,5.226,7.248,5.471,2.775,20.718,1,16.064,38.404,18.698,14.384,5.668,33.31,35.858,1,28.229,30.775,3.372,5.372,3.372,2,8.059,4.42,4.42,4.427,18.132,28.099,30.037,6.843,4.927,3.442,3.442,5.442,3.442,6.457,20.552,2,1,5.063,17.492,26.167,4.429,15.827,6.421,0.067,5.485,2.844
6.845,23.596,22.038,20.466,17.346,4.113,4.184,18.923,4.816,4.816,7.816,4.816,0.794,4.997,4.833,4.833,15.839,1.616,4.97,0,7.875,18.114,4.927,7.235,5.395,2.124,20.462,1,15.734,38.106,18.483,14.24,5.609,33.035,35.573,1,27.969,30.509,3.335,5.335,3.335,0,7.666,4.393,4.393,4.112,17.871,27.821,29.762,6.601,4.663,3.418,3.418,5.418,3.418,6.277,20.335,3,1,4.804,17.271,25.886,4.058,15.56,5.965,0.067,4.868,2.25
5.627,23.26,21.722,20.167,17.079,4.09,4.167,18.646,4.712,4.712,7.712,4.712,0.333,4.615,4.75,4.75,15.598,1.032,4.522,0,7.452,17.634,4.543,7.209,5.303,1.549,19.95,0,15.309,37.23,18.071,13.998,5.558,32.268,34.752,0,27.307,29.797,3.233,5.233,3.233,0,7.225,4.3,4.3,3.72,17.395,27.397,29.321,6.25,4.382,3.331,3.331,5.331,3.331,5.6,19.187,2,0,4.419,16.881,25.48,3.628,15.141,5.304,0.072,4.419,2.178
5.79,23.693,22.129,20.555,17.432,4.111,4.186,19.009,4.845,4.845,7.845,4.845,1.217,5.308,4.87,4.87,15.923,2.011,5.333,1,8.21,18.394,5.176,7.248,5.49,2.625,20.704,1,15.993,38.511,18.692,14.329,5.696,33.389,35.952,1,28.276,30.839,3.391,5.391,3.391,2,7.964,4.439,4.439,4.372,18.097,28.05,29.998,6.77,4.82,3.461,3.461,5.461,3.461,6.548,20.744,3,1,5.011,17.472,26.108,4.409,15.769,6.547,0.064,5.268,2.849
5.562,23.397,21.855,20.297,17.209,4.094,4.163,18.773,4.75,4.75,7.75,4.75,0.758,5.063,4.777,4.777,15.726,1.504,5.043,0,7.861,17.361,4.942,7.209,5.358,2.36,20.061,1,15.088,37.327,18.229,14.139,5.665,32.358,34.846,1,27.396,29.887,3.169,5.169,3.169,0,7.615,4.301,4.301,4.641,17.511,27.522,29.437,6.535,4.615,3.357,3.357,5.357,3.357,5.967,19.305,1,1,4.745,17.04,25.613,4.587,15.287,6.042,0.07,5.05,2.746
4.67,23.315,21.775,20.218,17.129,4.089,4.167,18.695,4.728,4.728,7.728,4.728,0.495,4.771,4.76,4.76,15.646,1.23,4.691,0,7.615,17.665,4.71,7.209,5.35,2.099,19.979,1,15.334,37.265,18.121,14.051,5.533,32.299,34.785,1,27.335,29.826,3.241,5.241,3.241,0,7.403,4.309,4.309,3.828,17.425,27.422,29.344,6.401,4.466,3.34,3.34,5.34,3.34,5.73,19.24,1,1,4.554,16.93,25.507,3.706,15.18,5.496,0.07,4.595,2.222
7.292,23.535,21.98,20.411,17.296,4.11,4.178,18.872,4.798,4.798,7.798,4.798,0.841,5.037,4.811,4.811,15.795,1.424,5.069,0,7.853,17.91,4.927,7.222,5.462,2.717,20.242,1,15.556,37.742,18.348,14.198,5.697,32.713,35.23,1,27.688,30.209,3.291,5.291,3.291,0,7.64,4.36,4.36,4.226,17.662,27.647,29.581,6.535,4.625,3.39,3.39,5.39,3.39,6.061,19.86,4,1,4.754,17.144,25.72,4.089,15.391,5.99,0.07,5.043,2.824
5.71,23.488,21.935,20.368,17.255,4.094,4.172,18.83,4.783,4.783,7.783,4.783,0.661,4.956,4.803,4.803,15.756,1.369,4.97,1,7.793,17.859,4.844,7.222,5.412,2.238,20.26,1,15.509,37.784,18.318,14.156,5.655,32.75,35.27,1,27.719,30.243,3.281,5.281,3.281,2,7.565,4.353,4.353,4.049,17.681,27.654,29.59,6.456,4.585,3.384,3.384,5.384,3.384,6.05,19.928,4,1,4.691,17.115,25.724,4.031,15.392,5.954,0.07,4.913,2.641
4.382,23.315,21.775,20.219,17.131,4.093,4.171,18.697,4.728,4.728,7.728,4.728,0.637,4.949,4.761,4.761,15.65,1.258,4.963,0,7.786,17.68,4.836,7.209,5.366,2.23,19.983,1,15.355,37.265,18.125,14.057,5.645,32.299,34.785,1,27.335,29.827,3.242,5.242,3.242,0,7.529,4.31,4.31,4.009,17.429,27.427,29.347,6.435,4.543,3.34,3.34,5.34,3.34,5.988,19.241,2,1,4.644,16.937,25.513,3.913,15.191,5.837,0.072,4.977,2.717
5.082,23.475,21.922,20.355,17.241,4.091,4.169,18.817,4.779,4.779,7.779,4.779,0.359,4.654,4.798,4.798,15.741,1.087,4.585,0,7.516,17.833,4.575,7.222,5.349,1.779,20.201,1,15.48,37.696,18.279,14.138,5.57,32.672,35.187,1,27.651,30.17,3.277,5.277,3.277,0,7.341,4.347,4.347,3.769,17.623,27.612,29.549,6.342,4.443,3.377,3.377,5.377,3.377,5.648,19.797,2,1,4.489,17.075,25.681,3.637,15.332,5.305,0.07,4.443,2.231
5.0,23.396,21.869,20.323,17.262,4.101,4.176,18.819,4.729,4.729,7.729,4.729,0.908,5.182,4.763,4.763,15.805,1.452,5.215,0,8.175,17.95,5.063,7.209,5.335,2.193,20.208,0,15.644,37.36,18.31,14.216,5.575,32.421,34.893,0,27.493,29.966,3.247,5.247,3.247,0,7.847,4.315,4.315,4.157,17.675,27.685,29.596,6.692,4.762,3.345,3.345,5.345,3.345,6.076,19.267,1,0,4.875,17.133,25.78,4.132,15.454,5.947,0.069,5.268,2.439
6.575,23.374,21.841,20.295,17.233,4.098,4.175,18.783,4.734,4.734,7.734,4.734,0.774,5.063,4.77,4.77,15.762,1.424,5.1,0,7.857,18.329,4.934,7.222,5.387,2.271,20.574,1,15.992,37.883,18.65,14.194,5.69,32.918,35.402,1,27.957,30.442,3.256,5.256,3.256,0,7.613,4.324,4.324,4.204,18.051,28.022,29.953,6.501,4.635,3.355,3.355,5.355,3.355,6.229,19.431,2,1,4.762,17.462,26.095,4.178,15.724,6.01,0.071,5.118,2.723
6.215,23.315,21.775,20.219,17.131,4.087,4.163,18.697,4.728,4.728,7.728,4.728,0.637,4.949,4.761,4.761,15.65,1.258,4.963,0,7.786,17.363,4.836,7.209,5.345,2.366,19.983,1,15.086,37.265,18.125,14.057,5.645,32.299,34.785,1,27.335,29.827,3.172,5.172,3.172,0,7.529,4.288,4.288,4.205,17.429,27.427,29.347,6.435,4.543,3.34,3.34,5.34,3.34,5.921,19.241,2,1,4.644,16.937,25.513,4.019,15.191,5.817,0.072,4.977,2.737
5.231,23.485,21.934,20.37,17.265,4.092,4.169,18.836,4.779,4.779,7.779,4.779,0.441,4.718,4.798,4.798,15.768,1.087,4.7,0,7.616,17.838,4.625,7.222,5.36,2.174,20.21,1,15.487,37.696,18.294,14.173,5.575,32.673,35.187,1,27.653,30.171,3.277,5.277,3.277,0,7.415,4.347,4.347,3.858,17.633,27.623,29.558,6.389,4.477,3.377,3.377,5.377,3.377,5.715,19.798,2,1,4.543,17.092,25.695,3.778,15.352,5.419,0.069,4.595,2.475
6.496,23.333,21.792,20.235,17.145,4.088,4.161,18.711,4.734,4.734,7.734,4.734,0.692,5.024,4.77,4.77,15.663,1.369,5.056,0,7.838,17.531,4.905,7.222,5.366,2.703,20.103,1,15.228,37.499,18.189,14.069,5.655,32.502,35.003,1,27.507,30.013,3.208,5.208,3.208,0,7.604,4.309,4.309,4.255,17.541,27.498,29.424,6.496,4.605,3.355,3.355,5.355,3.355,6.103,19.431,2,1,4.736,16.996,25.579,4.133,15.278,5.925,0.07,5.043,2.853
5.442,23.311,21.771,20.214,17.124,4.091,4.168,18.691,4.727,4.727,7.727,4.727,0.398,4.682,4.759,4.759,15.641,1.167,4.554,0,7.502,17.667,4.615,7.209,5.311,2.047,19.97,1,15.338,37.26,18.112,14.045,5.532,32.294,34.78,1,27.329,29.821,3.24,5.24,3.24,0,7.305,4.308,4.308,3.757,17.413,27.412,29.335,6.353,4.431,3.339,3.339,5.339,3.339,5.68,19.235,1,1,4.489,16.92,25.495,3.611,15.165,5.562,0.071,4.431,2.179
7.77,23.832,22.29,20.733,17.643,4.119,4.19,19.206,4.815,4.815,7.815,4.815,0.92,5.308,4.843,4.843,16.15,1.542,5.407,1,8.468,18.412,5.153,7.235,5.459,2.758,20.643,1,16.044,38.242,18.664,14.562,5.659,33.172,35.709,1,28.115,30.651,3.362,5.362,3.362,2,8.181,4.409,4.409,4.251,18.063,28.058,29.993,6.884,4.86,3.431,3.431,5.431,3.431,6.247,20.405,2,1,4.984,17.461,26.129,4.218,15.774,6.291,0.067,5.434,2.837
5.896,23.315,21.776,20.219,17.132,4.094,4.171,18.697,4.728,4.728,7.728,4.728,0.637,4.977,4.761,4.761,15.652,1.258,4.977,0,7.772,17.681,4.844,7.209,5.369,2.188,19.985,1,15.361,37.265,18.128,14.06,5.665,32.299,34.785,1,27.336,29.827,3.241,5.241,3.241,1,7.527,4.309,4.309,4.031,17.433,27.431,29.351,6.437,4.554,3.34,3.34,5.34,3.34,5.943,19.244,1,1,4.654,16.94,25.519,3.948,15.198,5.885,0.072,4.984,2.735
5.213,23.36,21.825,20.276,17.208,4.099,4.176,18.762,4.734,4.734,7.734,4.734,0.856,5.094,4.771,4.771,15.737,1.504,5.142,0,7.904,18.123,4.99,7.222,5.385,2.288,20.275,1,15.809,37.561,18.45,14.164,5.671,32.584,35.074,1,27.619,30.108,3.257,5.257,3.257,0,7.651,4.326,4.326,4.219,17.753,27.696,29.61,6.522,4.654,3.356,3.356,5.356,3.356,6.291,19.447,3,1,4.796,17.27,25.788,4.202,15.487,6.194,0.07,5.165,2.724
8.373,23.648,22.102,20.54,17.448,4.103,4.179,19.015,4.814,4.814,7.814,4.814,1.058,5.308,4.842,4.842,15.967,1.619,5.38,1,8.351,18.399,5.165,7.235,5.459,2.756,20.642,1,16.032,38.241,18.654,14.375,5.66,33.171,35.708,1,28.114,30.649,3.362,5.362,3.362,2,8.011,4.409,4.409,4.352,18.062,28.057,29.992,6.796,4.875,3.431,3.431,5.431,3.431,6.331,20.405,2,1,4.99,17.452,26.128,4.32,15.774,6.357,0.068,5.429,2.837
4.521,23.412,21.885,20.337,17.274,4.104,4.18,18.832,4.734,4.734,7.734,4.734,1.004,5.252,4.772,4.772,15.816,1.508,5.293,0,8.213,17.999,5.13,7.222,5.349,2.237,20.305,0,15.685,37.576,18.364,14.226,5.585,32.603,35.092,0,27.642,30.13,3.261,5.261,3.261,0,7.904,4.329,4.329,4.232,17.764,27.741,29.656,6.739,4.812,3.359,3.359,5.359,3.359,6.219,19.462,2,0,4.949,17.182,25.831,4.242,15.521,6.083,0.068,5.323,2.44
5.433,23.341,21.808,20.26,17.195,4.089,4.162,18.747,4.728,4.728,7.728,4.728,0.719,4.963,4.761,4.761,15.724,1.313,4.984,0,7.798,17.845,4.852,7.209,5.345,2.345,20.166,1,15.576,37.324,18.395,14.153,5.661,32.383,34.856,1,27.455,29.926,3.162,5.162,3.162,0,7.534,4.286,4.286,4.557,17.657,27.635,29.544,6.437,4.554,3.34,3.34,5.34,3.34,5.956,19.241,2,1,4.654,17.22,25.731,4.306,15.41,5.897,0.072,5.017,2.734
7.461,23.609,22.055,20.484,17.374,4.102,4.18,18.951,4.819,4.819,7.819,4.819,1.199,5.323,4.85,4.85,15.891,1.792,5.384,1,8.141,18.318,5.176,7.248,5.502,2.719,20.627,1,15.937,38.379,18.625,14.289,5.748,33.271,35.827,1,28.171,30.727,3.372,5.372,3.372,2,7.854,4.42,4.42,4.454,18.033,27.997,29.937,6.711,4.898,3.442,3.442,5.442,3.442,6.6,20.561,2,1,5.024,17.417,26.065,4.509,15.73,6.552,0.069,5.398,2.842
7.47,23.635,22.074,20.501,17.379,4.121,4.199,18.956,4.829,4.829,7.829,4.829,0.938,5.247,4.872,4.872,15.873,1.712,5.278,1,8.095,18.5,5.165,7.955,5.518,2.756,20.798,1,16.086,38.721,18.79,14.277,5.77,33.568,36.146,1,28.422,31.001,3.416,5.416,3.416,2,7.844,4.464,4.464,4.29,18.178,28.113,30.068,6.714,4.828,3.485,3.485,5.485,3.485,6.34,20.887,2,1,5.017,17.562,26.164,4.311,15.831,6.232,0.062,5.22,2.846
6.686,23.414,21.87,20.312,17.222,4.106,4.181,18.787,4.756,4.756,7.756,4.756,0.854,5.142,4.786,4.786,15.738,1.616,5.136,0,7.909,17.847,5.011,7.222,5.397,2.292,20.173,1,15.514,37.551,18.286,14.15,5.674,32.552,35.054,1,27.559,30.064,3.272,5.272,3.272,0,7.689,4.34,4.34,4.17,17.614,27.587,29.507,6.591,4.673,3.37,3.37,5.37,3.37,6.225,19.487,2,1,4.828,17.093,25.673,4.131,15.366,6.132,0.069,5.112,2.736
4.398,23.315,21.775,20.219,17.13,4.093,4.17,18.696,4.728,4.728,7.728,4.728,0.591,4.875,4.761,4.761,15.648,1.286,4.836,0,7.674,17.685,4.787,7.209,5.313,2.22,19.984,0,15.358,37.267,18.127,14.054,5.613,32.301,34.787,0,27.337,29.828,3.242,5.242,3.242,0,7.453,4.31,4.31,3.907,17.431,27.429,29.349,6.42,4.5,3.341,3.341,5.341,3.341,5.838,19.244,0,0,4.615,16.938,25.515,3.87,15.192,5.679,0.069,4.762,2.701
5.274,23.365,21.823,20.265,17.174,4.099,4.176,18.74,4.742,4.742,7.742,4.742,0.713,4.913,4.789,4.789,15.69,1.376,4.812,0,7.702,17.892,4.852,7.222,5.367,2.114,20.307,0,15.553,37.79,18.388,14.097,5.599,32.762,35.279,0,27.74,30.26,3.279,5.279,3.279,0,7.469,4.358,4.358,3.98,17.729,27.739,29.672,6.48,4.564,3.393,3.393,5.393,3.393,5.925,20.083,1,0,4.682,17.185,25.811,3.885,15.456,5.768,0.067,4.727,2.229
