pXC50,nN.CO.2,NaaNH,nPyrimidines,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,SpDiam_EA.bo.,C.041,C.042,Eig01_AEA.ed.,SpMax_AEA.ed.,nCconj,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,nROH,P_VSA_MR_3,SpDiam_EA.ed.,O.056,nOHs,Eig07_EA.dm.,NsOH,CATS2D_04_DD,C.009,SM09_EA.dm.,P_VSA_e_3,nOxolanes,SRW09,SpDiam_AEA.dm.,Eig01_AEA.ri.,SpMax_AEA.ri.,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,Eig01_AEA.dm.,SpMax_AEA.dm.,SM07_EA.dm.,O.058,CATS2D_03_AP,P_VSA_i_4,ALOGP2,NdO,Eig02_AEA.ed.,SM05_EA.dm.,P_VSA_LogP_4,CATS2D_03_DD,Eig02_EA.bo.,SM12_AEA.ri.,Eig02_EA.ed.,SM11_AEA.dm.,Eig01_EA.ri.,SpMax_EA.ri.,P_VSA_LogP_5,SM14_EA.bo.,SM11_EA.dm.,nPyrroles,C.031,GATS1e,nDB,NdssC,SM15_EA.bo.,SM12_EA.bo.,NaasN,SM13_EA.dm.,SM12_EA.dm.,SpMax2_Bh.s.,SM13_EA.bo.,C.008,JGI6
5.954,0,0,1,4.858,4.858,4.858,7.858,0,0,6.865,6.865,0,11.487,11.487,11.487,0,0.0,19.021,0,0,0.0,0,0,0,0.0,240.597,0,7.803,5.39,4.242,4.242,3.297,3.297,5.297,3.297,3.39,3.39,0.0,0,1,102.735,24.416,0,6.201,0.0,68.612,0,4.035,4.035,9.224,9.224,3.117,3.117,33.314,22.271,0.0,0,2,0.843,0,0,23.821,19.183,1,0.0,0.0,5.085,20.711,0,0.016
7.658,0,0,1,4.841,4.841,4.841,7.841,1,0,6.876,6.876,0,11.547,11.547,11.547,0,0.0,19.093,0,0,0.0,0,0,0,4.464,87.42,0,7.322,5.575,4.24,4.24,3.294,3.294,5.294,3.294,3.575,3.575,3.407,1,0,87.42,16.268,1,6.162,2.324,77.094,0,3.93,3.93,9.121,9.121,3.119,3.119,42.116,22.171,5.504,0,1,0.829,1,1,23.722,19.077,0,6.531,6.092,5.249,20.605,0,0.019
5.0,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.576,4.252,4.252,3.309,3.309,5.309,3.309,3.576,3.576,3.407,1,0,105.859,32.586,1,6.506,2.324,93.757,0,4.43,4.43,10.196,10.196,3.124,3.124,35.552,22.457,5.504,0,2,0.748,1,1,23.997,19.384,1,6.531,6.091,5.271,20.901,0,0.014
7.921,0,0,1,4.858,4.858,4.858,7.858,0,0,6.865,6.865,0,11.487,11.487,11.487,0,0.0,19.021,0,0,0.0,0,0,0,0.0,102.735,0,7.803,5.314,4.242,4.242,3.297,3.297,5.297,3.297,3.314,3.314,0.0,0,1,102.735,5.094,0,6.181,0.0,68.612,0,3.975,3.975,9.215,9.215,3.116,3.116,24.149,22.204,0.0,0,2,0.872,1,1,23.765,19.089,1,0.0,0.02,5.085,20.633,0,0.02
6.0,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.309,3.309,5.309,3.309,3.575,3.575,3.407,1,0,105.859,25.277,1,6.506,2.324,93.757,0,4.43,4.43,10.196,10.196,3.124,3.124,48.295,22.456,5.504,0,2,0.804,1,1,23.997,19.383,1,6.531,6.092,5.271,20.9,0,0.015
6.456,0,1,1,4.842,4.842,4.842,7.842,1,0,6.872,6.872,0,11.528,11.528,11.528,0,0.0,19.075,0,0,0.0,0,1,0,4.464,120.746,0,7.719,5.575,4.234,4.234,3.292,3.292,5.292,3.292,3.575,3.575,3.407,1,0,120.746,3.011,1,6.156,2.324,107.244,0,3.911,3.911,9.093,9.093,3.105,3.105,62.182,22.169,5.504,0,1,0.893,1,1,23.722,19.071,0,6.531,6.092,5.284,20.603,0,0.017
5.367,0,0,1,4.858,4.858,4.858,7.858,0,0,6.865,6.865,0,11.487,11.487,11.487,0,0.0,19.021,0,0,0.0,0,0,0,0.0,102.735,0,7.803,5.313,4.242,4.242,3.297,3.297,5.297,3.297,3.313,3.313,0.0,0,1,102.735,12.992,0,6.506,0.0,68.612,0,4.43,4.43,10.196,10.196,3.117,3.117,29.295,22.432,0.0,0,2,0.836,0,0,23.976,19.35,1,0.0,0.0,5.085,20.875,0,0.014
6.658,0,0,0,4.138,4.138,4.138,7.138,0,0,6.489,6.489,0,10.137,10.137,10.137,0,0.0,16.932,0,0,0.0,1,0,0,0.0,83.254,0,0.0,5.119,4.023,4.023,3.067,3.067,5.067,3.067,3.119,3.119,0.0,0,0,83.254,7.251,0,6.139,0.0,93.04,0,3.765,3.765,9.027,9.027,2.934,2.934,11.027,20.174,0.0,0,2,1.031,0,0,21.524,17.414,0,0.0,0.0,5.256,18.72,0,0.016
4.523,0,0,1,4.645,4.645,4.645,7.645,0,0,6.825,6.825,0,11.285,11.285,11.285,0,0.0,18.53,0,0,0.0,0,0,0,0.0,131.107,0,7.034,5.4,4.152,4.152,3.237,3.237,5.237,3.237,3.4,3.4,0.0,0,1,85.153,4.811,0,5.882,0.0,63.843,0,3.482,3.482,8.006,8.006,2.968,2.968,18.045,21.529,0.0,0,0,0.988,0,0,23.05,18.486,1,0.0,0.001,4.852,19.988,0,0.012
6.726,1,1,0,4.276,4.276,4.276,7.276,1,0,7.004,7.004,1,11.893,11.893,11.893,1,0.0,19.893,0,0,0.0,2,1,0,7.981,39.82,0,6.88,5.987,4.3,4.3,3.35,3.35,5.35,3.35,3.987,3.987,6.209,3,0,39.82,6.113,3,6.468,4.412,185.529,0,3.884,3.884,10.015,10.015,3.18,3.18,41.299,20.604,9.747,0,0,0.85,3,3,22.019,17.768,0,11.514,10.657,7.444,19.16,0,0.024
7.684,1,1,0,4.275,4.275,4.275,7.275,1,0,7.004,7.004,1,11.893,11.893,11.893,0,0.0,19.893,0,0,0.0,2,2,0,5.029,39.82,0,6.88,5.987,4.3,4.3,3.35,3.35,5.35,3.35,3.987,3.987,3.851,2,0,39.82,6.513,2,6.466,2.647,159.475,0,3.876,3.876,10.004,10.004,3.179,3.179,25.056,20.593,6.188,0,0,0.87,2,2,22.009,17.754,0,7.336,6.825,7.411,19.148,0,0.024
5.955,1,1,0,4.094,4.094,4.094,6.772,1,1,6.981,6.981,1,11.783,11.783,11.783,0,0.0,19.783,0,0,0.0,0,0,0,5.029,39.82,0,6.629,5.875,4.265,4.265,3.314,3.314,5.314,3.314,3.985,3.985,3.851,2,0,39.82,1.35,2,6.029,2.647,92.17,0,3.1,3.1,8.388,8.388,3.146,3.146,21.87,19.762,6.188,0,0,0.729,2,2,21.159,16.967,0,7.336,6.825,7.411,18.351,0,0.025
7.099,1,1,0,4.237,4.237,4.237,7.237,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.0,0,0,0,5.029,73.391,0,6.88,5.987,4.294,4.294,3.345,3.345,5.345,3.345,3.987,3.987,3.851,2,0,73.391,1.474,2,6.229,2.647,142.992,0,3.609,3.609,9.288,9.288,3.171,3.171,51.769,20.339,6.188,0,0,0.749,2,2,21.748,17.509,0,7.336,6.825,7.411,18.892,0,0.023
7.724,1,1,0,4.237,4.237,4.237,7.237,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.0,0,0,0,5.029,39.82,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,3.851,2,0,39.82,9.528,2,6.229,2.647,74.108,0,3.609,3.609,9.288,9.288,3.174,3.174,25.056,20.339,6.188,0,0,0.708,2,2,21.748,17.509,0,7.336,6.825,7.411,18.892,0,0.023
8.953,0,0,0,4.543,4.543,4.543,7.543,1,0,6.952,6.952,1,11.695,11.695,11.695,0,0.0,19.474,0,0,0.0,0,0,0,5.029,76.086,0,7.434,5.8965,4.258,4.258,3.32,3.32,5.32,3.32,3.911,3.911,3.851,2,0,76.27,9.059,2,6.2555,2.647,98.462,0,3.839,3.839,9.412,9.412,3.136,3.136,34.435,21.324,6.188,0,0,0.7645,2,2,22.825,18.318,1,7.336,6.851,7.411,19.808,0,0.019
9.3,1,1,0,4.759,4.759,4.759,7.759,1,0,7.666,7.666,1,13.611,13.611,13.611,0,0.0,21.577,0,0,0.0,0,0,0,4.835,59.349,0,6.862,6.725,4.435,4.435,3.513,3.513,5.513,3.513,4.725,4.725,3.698,4,0,59.349,19.359,4,6.778,2.548,118.421,0,4.198,4.198,11.073,11.073,3.216,3.216,37.507,22.044,5.956,0,0,0.608,4,2,23.573,18.998,0,7.065,6.584,7.445,20.508,0,0.024
6.996,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,13.588,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,24.149,22.224,7.5,0,2,0.738,1,1,23.782,19.116,1,8.894,8.273,5.27,20.654,0,0.017
7.398,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.578,4.252,4.252,3.308,3.308,5.308,3.308,3.578,3.578,3.407,1,0,105.859,15.276,1,6.184,2.324,93.757,0,3.976,3.976,9.222,9.222,3.123,3.123,30.721,22.254,5.504,0,2,0.785,1,1,23.807,19.159,1,6.531,6.091,5.271,20.69,0,0.018
6.996,0,0,1,4.86,4.86,4.86,7.86,1,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,4.464,105.859,0,7.796,5.586,4.249,4.249,3.306,3.306,5.306,3.306,3.586,3.586,3.407,1,0,105.859,8.383,1,6.177,2.324,93.757,0,3.97,3.97,9.187,9.187,3.121,3.121,27.221,22.239,5.504,0,2,0.813,1,1,23.794,19.14,1,6.531,6.091,5.272,20.673,0,0.017
5.07,0,0,0,4.072,4.072,4.072,7.072,0,0,6.721,6.721,4,10.809,10.809,10.809,0,0.0,18.195,0,0,0.0,0,0,0,0.0,18.011,0,0.0,5.769,4.163,4.163,3.161,3.161,5.161,3.161,3.769,3.769,0.0,2,0,18.011,4.55,2,6.025,0.0,60.128,0,3.528,3.528,8.526,8.526,3.166,3.166,25.371,19.859,0.0,0,0,0.678,3,3,21.195,17.131,0,0.0,1.663,7.412,18.425,0,0.013
6.824,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.576,4.252,4.252,3.308,3.308,5.308,3.308,3.576,3.576,3.407,1,0,105.859,12.554,1,6.185,2.324,93.757,0,3.976,3.976,9.227,9.227,3.123,3.123,39.963,22.235,5.504,0,2,0.829,1,1,23.791,19.133,1,6.531,6.092,5.27,20.667,0,0.016
6.668,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.576,4.252,4.252,3.308,3.308,5.308,3.308,3.576,3.576,3.407,1,0,105.859,6.571,1,6.184,2.324,93.757,0,3.976,3.976,9.222,9.222,3.123,3.123,39.963,22.235,5.504,0,2,0.848,1,1,23.791,19.132,1,6.531,6.092,5.27,20.667,0,0.017
6.866,0,0,1,4.861,4.861,4.861,7.861,1,0,7.111,7.111,0,11.657,11.657,11.657,0,0.0,19.221,0,0,0.0,0,0,0,12.075,105.859,0,7.803,6.46,4.252,4.252,3.314,3.314,5.314,3.314,4.46,4.46,9.391,1,0,150.739,16.368,1,6.884,6.701,93.757,0,3.976,3.976,11.583,11.583,3.123,3.123,71.786,22.252,14.758,0,2,0.662,1,1,23.805,19.157,1,17.441,16.1,7.999,20.688,0,0.017
6.708,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.583,4.252,4.252,3.308,3.308,5.308,3.308,3.583,3.583,3.407,1,0,105.859,6.571,1,6.185,2.324,93.757,0,3.976,3.976,9.224,9.224,3.123,3.123,39.963,22.246,5.504,0,2,0.848,1,1,23.8,19.147,1,6.531,6.092,5.27,20.68,0,0.017
6.609,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,120.819,7.757,1,6.184,2.324,93.757,0,3.976,3.976,9.222,9.222,3.123,3.123,32.841,22.231,5.504,0,2,0.736,1,1,23.788,19.128,1,6.531,6.091,7.431,20.663,0,0.018
6.544,0,0,1,4.86,4.86,4.86,7.86,1,0,7.111,7.111,0,11.657,11.657,11.657,0,0.0,19.22,0,0,0.0,0,0,0,12.075,105.859,0,7.796,6.46,4.249,4.249,3.314,3.314,5.314,3.314,4.46,4.46,9.391,1,0,150.739,10.069,1,6.883,6.701,93.757,0,3.97,3.97,11.574,11.574,3.121,3.121,71.786,22.248,14.758,0,2,0.685,1,1,23.801,19.153,1,17.441,16.1,7.999,20.683,0,0.018
5.0,0,0,1,4.861,4.861,4.861,7.861,1,0,7.111,7.111,0,11.657,11.657,11.657,1,39.096,19.22,1,0,0.0,1,0,0,4.464,105.859,0,7.803,7.164,4.252,4.252,3.314,3.314,5.314,3.314,5.164,5.164,3.407,3,0,105.859,2.381,3,6.884,2.324,138.07,0,4.66,4.66,11.582,11.582,3.123,3.123,25.271,22.635,5.504,0,2,0.737,3,1,24.187,19.537,1,6.531,13.573,7.431,21.075,0,0.018
5.0,0,0,1,4.861,4.861,4.861,7.861,1,0,7.111,7.111,0,11.657,11.657,11.657,1,39.096,19.221,1,0,0.0,1,0,0,4.464,105.859,0,7.803,7.164,4.252,4.252,3.314,3.314,5.314,3.314,5.164,5.164,3.407,3,0,105.859,6.366,3,6.884,2.324,138.07,0,4.66,4.66,11.583,11.583,3.123,3.123,25.271,22.635,5.504,0,2,0.714,3,1,24.187,19.537,1,6.531,13.573,7.431,21.075,0,0.018
7.119,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,105.859,14.196,1,6.185,2.324,93.757,0,3.976,3.976,9.227,9.227,3.123,3.123,27.221,22.232,5.504,0,2,0.784,1,1,23.788,19.128,1,6.531,6.091,5.27,20.663,0,0.018
6.6,0,0,1,4.86,4.86,4.86,7.86,1,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,4.464,105.859,0,7.796,5.576,4.249,4.249,3.306,3.306,5.306,3.306,3.576,3.576,3.407,1,0,105.859,4.904,1,6.177,2.324,93.757,0,3.97,3.97,9.187,9.187,3.121,3.121,39.963,22.231,5.504,0,2,0.861,1,1,23.787,19.128,1,6.531,6.092,5.272,20.663,0,0.017
6.427,0,0,1,4.102,4.102,4.102,7.102,0,0,6.314,6.314,0,9.709,9.709,9.709,0,0.0,16.189,0,0,0.0,0,0,0,5.75,51.582,0,0.0,6.327,4.001,4.001,3.033,3.033,5.033,3.033,4.327,4.327,4.409,1,0,51.582,28.484,1,6.027,3.032,63.421,0,3.735,3.735,8.674,8.674,2.942,2.942,14.986,20.112,7.068,0,0,0.708,1,1,21.441,17.39,0,8.374,14.369,5.011,18.672,0,0.018
6.513,0,0,1,4.181,4.181,4.181,7.181,0,0,6.542,6.542,0,10.331,10.331,10.331,0,0.0,17.239,0,0,0.0,0,0,0,5.75,51.582,0,0.0,5.587,4.075,4.075,3.108,3.108,5.108,3.108,3.587,3.587,4.409,1,0,81.502,21.757,1,6.384,3.032,63.421,0,3.887,3.887,9.695,9.695,3.004,3.004,30.127,20.406,7.068,0,0,0.567,1,1,21.773,17.627,0,8.374,7.771,8.199,18.957,0,0.019
5.488,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.703,9.703,9.703,0,0.0,16.193,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.587,3.991,3.991,3.029,3.029,5.029,3.029,3.587,3.587,4.409,1,0,51.582,12.798,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.917,2.917,11.885,19.973,7.068,0,0,0.716,1,1,21.33,17.231,0,8.374,7.771,5.008,18.556,0,0.017
5.778,0,0,1,4.16,4.16,4.16,7.16,0,0,6.378,6.378,0,9.912,9.912,9.912,0,0.0,16.543,0,0,0.0,0,0,0,5.75,51.582,0,7.273,5.587,4.048,4.048,3.086,3.086,5.086,3.086,3.587,3.587,4.409,1,0,51.582,12.116,1,6.256,3.032,63.421,0,3.968,3.968,9.463,9.463,2.97,2.97,76.429,20.542,7.068,0,1,0.854,1,1,21.904,17.778,0,8.374,7.856,5.079,19.107,0,0.016
7.921,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.701,9.701,9.701,0,0.0,16.191,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.534,3.991,3.991,3.028,3.028,5.028,3.028,3.534,3.534,4.409,1,0,51.582,4.277,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.92,2.92,24.099,19.97,7.068,0,1,0.847,1,1,21.328,17.228,0,8.374,7.771,5.179,18.553,0,0.018
7.688,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.703,9.703,9.703,0,0.0,16.193,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.587,3.992,3.992,3.029,3.029,5.029,3.029,3.587,3.587,4.409,1,0,51.582,7.48,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.921,2.921,24.099,19.973,7.068,0,1,0.833,1,1,21.33,17.231,0,8.374,7.771,5.179,18.556,0,0.017
7.785,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.703,9.703,9.703,0,0.0,16.193,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.591,3.992,3.992,3.029,3.029,5.029,3.029,3.591,3.591,4.409,1,0,51.582,10.184,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.921,2.921,24.099,19.973,7.068,0,1,0.823,1,1,21.331,17.232,0,8.374,7.771,5.179,18.556,0,0.016
6.52,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.701,9.701,9.701,0,0.0,16.191,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.534,3.991,3.991,3.028,3.028,5.028,3.028,3.534,3.534,4.409,1,0,51.582,2.206,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.92,2.92,30.471,19.97,7.068,0,1,0.847,1,1,21.328,17.228,0,8.374,7.771,5.162,18.553,0,0.018
7.31,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.703,9.703,9.703,0,0.0,16.193,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.587,3.992,3.992,3.029,3.029,5.029,3.029,3.587,3.587,4.409,1,0,51.582,4.632,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.921,2.921,30.471,19.973,7.068,0,1,0.833,1,1,21.33,17.231,0,8.374,7.771,5.162,18.556,0,0.017
6.783,0,0,1,4.095,4.095,4.095,7.095,0,0,6.312,6.312,0,9.703,9.703,9.703,0,0.0,16.193,0,0,0.0,0,0,0,5.75,51.582,0,6.986,5.587,3.985,3.985,3.029,3.029,5.029,3.029,3.587,3.587,4.409,1,0,51.582,10.684,1,6.02,3.032,63.421,0,3.651,3.651,8.641,8.641,2.897,2.897,11.456,19.973,7.068,0,1,0.716,1,1,21.33,17.231,0,8.374,7.771,5.012,18.556,0,0.017
6.629,0,0,1,4.861,4.861,4.861,7.861,1,0,7.111,7.111,0,11.657,11.657,11.657,0,0.0,19.22,0,0,0.0,0,0,0,12.075,105.859,0,7.803,6.46,4.252,4.252,3.314,3.314,5.314,3.314,4.46,4.46,9.391,1,0,150.739,12.404,1,6.884,6.701,93.757,0,3.976,3.976,11.582,11.582,3.123,3.123,71.786,22.251,14.758,0,2,0.672,1,1,23.805,19.157,1,17.441,16.1,7.999,20.687,0,0.018
6.793,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,7.324,1,6.184,3.168,98.462,0,3.976,3.976,9.222,9.222,3.124,3.124,24.149,22.224,7.5,0,2,0.751,1,1,23.782,19.116,1,8.894,8.273,5.27,20.653,0,0.017
7.319,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,4.464,105.859,0,8.061,5.577,4.252,4.252,3.308,3.308,5.308,3.308,3.577,3.577,3.407,1,0,105.859,5.512,1,6.196,2.324,93.757,0,3.976,3.976,9.268,9.268,3.123,3.123,56.207,22.262,5.504,0,2,0.88,1,1,23.815,19.169,1,6.531,6.305,5.271,20.699,0,0.017
6.848,0,0,1,4.86,4.86,4.86,7.86,1,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,4.464,105.859,0,8.055,5.577,4.249,4.249,3.306,3.306,5.306,3.306,3.577,3.577,3.407,1,0,105.859,3.996,1,6.196,2.324,93.757,0,3.97,3.97,9.268,9.268,3.121,3.121,56.207,22.258,5.504,0,2,0.896,1,1,23.811,19.165,1,6.531,6.305,5.272,20.695,0,0.017
8.308,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,2,11.881,11.881,11.881,0,0.0,19.881,0,0,0.141,0,0,0,6.505,57.83,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,4,0,57.83,13.396,4,6.232,3.629,134.236,0,3.797,3.797,9.302,9.302,3.174,3.174,47.241,20.577,7.91,0,0,0.711,4,4,21.961,17.792,0,9.309,8.726,7.43,19.142,0,0.022
6.783,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.583,4.252,4.252,3.308,3.308,5.308,3.308,3.583,3.583,3.407,1,0,105.859,9.53,1,6.185,2.324,93.757,0,3.976,3.976,9.229,9.229,3.123,3.123,39.963,22.246,5.504,0,2,0.838,1,1,23.801,19.148,1,6.531,6.092,5.27,20.68,0,0.016
6.529,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,4.464,151.813,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,105.859,11.076,1,6.184,2.324,93.757,0,3.976,3.976,9.222,9.222,3.123,3.123,26.775,22.231,5.504,0,2,0.818,1,1,23.788,19.128,1,6.531,6.091,5.27,20.663,0,0.018
6.866,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,120.819,14.176,1,6.185,2.324,93.757,0,3.976,3.976,9.227,9.227,3.123,3.123,32.841,22.232,5.504,0,2,0.718,1,1,23.788,19.128,1,6.531,6.091,7.431,20.663,0,0.018
6.793,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,120.819,10.949,1,6.185,2.324,93.757,0,3.976,3.976,9.227,9.227,3.123,3.123,32.841,22.232,5.504,0,2,0.726,1,1,23.788,19.128,1,6.531,6.091,7.431,20.663,0,0.018
6.646,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.582,11.582,11.582,0,50.747,19.145,0,0,0.0,0,0,0,8.565,111.529,0,7.803,5.778,4.252,4.252,3.308,3.308,5.308,3.308,3.778,3.778,6.597,1,0,111.529,6.121,3,6.184,4.603,93.757,0,3.976,3.976,9.222,9.222,3.123,3.123,26.477,22.269,10.515,0,2,0.64,3,1,23.82,19.179,1,12.455,11.567,7.431,20.707,0,0.018
7.276,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,8.061,5.577,4.252,4.252,3.308,3.308,5.308,3.308,3.577,3.577,3.407,1,0,105.859,8.246,1,6.196,2.324,93.757,0,3.976,3.976,9.268,9.268,3.123,3.123,56.207,22.263,5.504,0,2,0.867,1,1,23.815,19.169,1,6.531,6.305,5.271,20.699,0,0.016
6.793,0,0,1,4.861,4.861,4.861,7.861,1,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,4.464,105.859,0,7.803,5.575,4.252,4.252,3.308,3.308,5.308,3.308,3.575,3.575,3.407,1,0,105.859,16.368,1,6.185,2.324,93.757,0,3.976,3.976,9.227,9.227,3.123,3.123,26.905,22.232,5.504,0,2,0.793,1,1,23.788,19.128,1,6.531,6.091,5.27,20.663,0,0.018
8.83,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.505,57.83,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,3,0,57.83,15.368,3,6.232,3.629,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,44.056,20.458,7.91,0,0,0.745,3,3,21.845,17.664,0,9.309,8.72,7.428,19.013,0,0.02
7.581,0,0,1,4.837,4.837,4.837,7.837,0,0,6.856,6.856,0,11.446,11.446,11.446,0,0.0,18.963,0,0,0.0,0,0,0,0.0,84.295,0,7.322,5.308,4.229,4.229,3.281,3.281,5.281,3.281,3.308,3.308,0.0,0,1,84.295,6.814,0,6.16,0.0,51.949,0,3.929,3.929,9.119,9.119,3.112,3.112,23.116,22.139,0.0,0,1,0.873,0,0,23.696,19.031,0,0.0,0.0,5.08,20.57,0,0.02
6.585,0,0,0,4.125,4.125,4.125,7.125,0,0,6.488,6.488,1,10.198,10.198,10.198,0,0.0,17.032,0,0,0.0,0,0,0,5.75,52.807,0,6.26,5.671,4.141,4.141,3.146,3.146,5.146,3.146,3.671,3.671,4.409,2,0,82.727,7.422,2,6.426,3.032,88.256,0,3.527,3.527,9.954,9.954,3.137,3.137,33.733,20.009,7.068,0,0,0.607,2,2,21.379,17.254,0,8.374,7.773,8.191,18.594,0,0.03
6.851,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,1,0.0,19.881,0,0,0.074,1,0,0,7.983,39.82,0,6.88,5.992,4.295,4.295,3.345,3.345,5.345,3.345,3.992,3.992,6.212,3,0,39.82,4.966,3,6.232,4.416,142.846,0,3.702,3.702,9.302,9.302,3.174,3.174,41.299,20.402,9.749,0,0,0.809,5,3,21.808,17.583,0,11.515,10.658,7.444,18.962,0,0.022
