pXC50,GATS5s,GATS6s,nDB,SRW07,SRW09,SdO,GATS4p,SaaN,PW5,MATS4p,nImidazoles,GATS5e,SpMAD_EA.dm.,SM06_EA.dm.,SM04_EA.dm.,SpMaxA_EA.dm.,SM08_EA.dm.,SM12_EA.dm.,SM10_EA.dm.,SM02_EA.dm.,Eig01_EA.dm.,SM14_EA.dm.,SpMax_EA.dm.,X4A,SpAD_EA.dm.,GATS4v,NdssC,SpDiam_EA.dm.,Eig01_AEA.dm.,SpDiam_AEA.dm.,SpMax_AEA.dm.,Eig02_EA.dm.,Eig03_EA.dm.,C.032,SpMin1_Bh.i.,MATS7p,MATS4v,C.034,O.058,GATS6e,X3A,SdssC,NdO,D.Dtr05,nR05,C.028,GATS4i,GATS7v,SRW05,SpMin1_Bh.e.,Eig02_AEA.dm.,X5A,F.084,SM07_EA.dm.,nPyrimidines,Eig04_EA.dm.,SM05_EA.dm.,SM09_EA.dm.,SM11_EA.dm.,SM13_EA.dm.,SM15_EA.dm.,SM03_EA.dm.,MATS7v,P_VSA_LogP_6,Eig03_AEA.dm.,JGI6,N.075,NaaN,GATS7p
5.1,1.339,0.916,3,4.727,6.823,34.969,1.123,4.108,0.09,-0.057,0,1.29,0.147,4.037,2.904,0.068,5.25,7.771,6.501,1.953,1.907,9.051,1.907,0.117,4.112,0.996,1,3.306,4.458,6.458,4.458,0.149,0.0,0,1.996,-0.048,-0.011,1,3,0.925,0.178,-0.187,3,65.697,1,0,1.057,1.052,2.398,2.014,3.543,0.073,0,4.409,0,0.0,3.032,5.75,7.068,8.374,9.674,1.593,-0.056,4.472,3.108,0.02,1,1,0.954
5.1,1.541,1.425,1,4.727,6.843,12.204,1.016,4.288,0.102,-0.117,0,1.467,0.123,3.244,2.415,0.053,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.115,3.806,1.024,1,2.912,3.563,5.563,3.563,0.247,0.0,0,2.001,0.04,-0.073,0,1,1.212,0.178,-0.303,1,64.82,1,1,1.187,0.986,2.398,2.019,3.308,0.074,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,0.045,4.276,2.936,0.018,1,1,0.893
5.1,0.872,1.693,2,0.0,0.0,11.99,0.961,0.0,0.084,-0.005,0,0.841,0.312,4.984,3.64,0.088,6.384,9.218,7.799,2.49,2.035,10.638,2.035,0.133,7.177,1.018,2,4.069,4.098,6.098,4.098,1.081,0.473,0,1.901,-0.115,-0.042,0,1,1.461,0.206,-0.583,1,0.0,0,0,0.953,1.026,0.0,1.922,3.486,0.088,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.133,0.0,3.039,0.018,0,0,1.048
5.1,1.302,1.311,1,5.352,7.424,12.416,1.173,8.713,0.103,-0.116,0,0.975,0.142,3.275,2.508,0.042,4.165,6.092,5.114,1.985,1.656,7.084,1.656,0.112,5.526,1.082,1,2.912,3.562,5.562,3.562,0.86,0.247,0,1.947,-0.048,-0.102,1,1,1.074,0.175,-0.322,1,176.124,2,0,1.251,1.017,3.045,1.966,3.327,0.072,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.033,30.892,2.896,0.02,2,2,1.022
5.1,1.302,1.278,1,0.0,0.0,12.403,1.132,4.0,0.096,-0.167,0,1.243,0.12,1.438,1.343,0.042,1.555,1.807,1.679,1.331,1.081,1.939,1.081,0.128,3.107,1.106,1,2.162,3.589,5.589,3.589,0.473,0.0,0,1.957,0.012,-0.15,0,1,1.228,0.192,-0.209,1,0.0,0,0,1.135,0.952,0.0,1.979,3.068,0.084,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,2.841,0.018,1,1,0.968
5.9,0.448,0.86,1,4.727,6.862,11.226,1.085,4.149,0.108,-0.146,0,0.519,0.093,1.019,1.045,0.047,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.108,1.96,1.138,1,1.96,3.519,5.519,3.519,0.0,0.0,0,1.961,-0.118,-0.186,2,1,0.843,0.176,-0.453,1,35.44,1,0,0.976,1.158,2.398,1.979,3.126,0.071,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,17.064,2.882,0.027,1,1,1.184
5.1,1.042,0.757,1,0.0,0.0,11.672,0.919,8.691,0.093,0.008,0,1.28,0.132,1.025,1.08,0.036,0.994,0.942,0.967,1.27,0.98,0.917,0.98,0.123,3.56,0.91,1,1.96,3.542,5.542,3.542,0.4,0.4,0,1.894,-0.077,0.042,0,1,0.954,0.187,-0.622,1,0.0,0,1,0.982,1.074,0.0,1.927,3.011,0.078,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147,4.656,2.876,0.015,2,2,1.021
5.7,0.93,0.708,1,4.727,6.843,12.263,1.004,4.276,0.099,-0.052,0,0.879,0.073,1.338,1.255,0.036,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.114,2.117,1.007,1,2.117,3.652,5.652,3.652,0.0,0.0,0,1.937,0.017,-0.058,0,1,0.817,0.179,-0.736,1,58.246,1,0,0.975,0.951,2.398,1.959,3.219,0.073,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,41.691,3.157,0.014,1,1,0.943
5.7,0.734,1.158,1,4.727,6.862,11.002,0.981,4.087,0.109,-0.093,0,0.812,0.137,2.922,2.253,0.068,3.619,5.047,4.33,1.635,1.437,5.769,1.437,0.109,2.873,1.064,1,2.873,3.591,5.591,3.591,0.0,0.0,0,1.961,-0.143,-0.1,2,1,1.102,0.174,-0.966,1,34.815,1,0,1.003,1.128,2.398,1.979,3.148,0.071,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,17.064,2.883,0.022,1,1,1.248
5.1,1.31,0.804,1,4.844,7.066,0.0,1.148,8.656,0.109,-0.217,0,1.321,0.119,0.963,1.159,0.03,0.787,0.504,0.634,1.376,0.86,0.395,0.86,0.113,3.44,1.107,0,1.72,3.272,5.272,3.272,0.86,0.0,0,1.922,0.274,-0.192,2,0,0.644,0.176,0.0,0,42.059,1,1,1.257,0.727,2.398,1.945,3.196,0.074,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,6.616,2.656,0.012,2,2,0.678
5.1,1.715,1.015,2,4.844,7.096,11.737,1.058,0.0,0.124,-0.139,0,1.276,0.361,4.613,3.426,0.105,5.878,8.501,7.18,2.422,1.992,9.834,1.992,0.102,6.866,0.99,2,3.768,3.789,5.789,3.789,1.295,0.146,0,1.91,-0.051,-0.191,2,1,0.924,0.164,-0.019,1,19.959,1,0,1.094,1.909,2.398,1.914,3.372,0.064,0,4.316,0,0.0,2.843,5.797,7.264,8.713,10.146,1.425,-0.491,2.104,2.967,0.019,0,0,1.101
5.1,1.076,1.261,2,0.0,0.0,11.94,0.894,0.0,0.125,0.016,0,1.035,0.088,1.338,1.255,0.044,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.104,2.117,0.893,3,2.117,3.703,5.703,3.703,0.0,0.0,0,1.987,0.13,0.016,0,1,1.175,0.17,-1.185,1,0.0,0,0,1.065,1.196,0.0,1.995,3.287,0.066,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,3.101,0.022,0,0,1.065
7.5,1.096,1.073,0,4.727,6.804,0.0,0.959,8.59,0.095,0.014,0,1.062,0.055,0.593,0.739,0.028,0.469,0.283,0.366,0.908,0.86,0.217,0.86,0.119,1.72,0.981,0,1.72,3.148,5.148,3.148,0.0,0.0,0,1.969,-0.076,0.008,1,0,1.189,0.185,0.0,0,69.355,1,1,0.999,1.011,2.398,1.988,3.037,0.078,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041,2.757,2.955,0.014,2,2,1.05
5.5,1.02,1.269,1,4.727,6.823,0.0,1.031,8.276,0.095,-0.035,0,1.056,0.055,0.593,0.739,0.028,0.469,0.283,0.366,0.908,0.86,0.217,0.86,0.124,1.72,1.026,0,1.72,3.162,5.162,3.162,0.0,0.0,0,1.919,0.061,-0.029,1,0,1.194,0.189,0.0,0,67.608,1,0,1.005,0.883,2.398,1.942,2.945,0.084,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,13.915,2.571,0.01,2,2,0.911
5.1,1.435,1.181,1,0.0,0.0,12.478,1.194,4.017,0.093,-0.218,0,1.14,0.179,1.614,1.594,0.04,1.674,1.859,1.758,1.661,1.081,1.973,1.081,0.127,4.827,1.174,1,2.162,3.586,5.586,3.586,0.86,0.473,0,1.957,0.03,-0.21,0,1,1.187,0.193,-0.1,1,0.0,0,0,1.188,0.929,0.0,1.979,3.086,0.082,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,2.843,0.018,1,1,0.943
5.7,1.002,1.032,0,5.416,7.496,0.0,1.058,12.762,0.096,-0.007,0,1.288,0.04,0.039,0.138,0.02,0.011,0.001,0.003,0.434,0.522,0.0,0.522,0.113,1.043,1.041,0,1.043,3.33,5.33,3.33,0.0,0.0,0,1.926,-0.144,-0.039,0,0,1.098,0.178,0.0,0,110.563,2,2,1.09,1.129,3.045,1.946,3.076,0.074,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.0,2.74,0.019,3,3,1.782
5.1,1.145,1.058,2,0.0,0.0,12.907,0.956,0.0,0.099,-0.028,0,1.152,0.375,5.772,4.163,0.085,7.528,11.189,9.346,2.898,2.538,13.043,2.538,0.12,11.263,0.976,2,4.129,4.38,6.38,4.38,1.737,1.214,0,1.957,0.092,-0.051,0,1,1.105,0.189,-0.614,1,0.0,0,0,0.988,0.937,0.0,1.976,3.78,0.081,1,6.546,0,0.142,4.696,8.397,10.252,12.11,13.97,2.812,0.097,15.245,3.085,0.019,0,0,0.947
5.1,1.29,0.9,2,4.595,6.581,22.263,0.995,8.116,0.098,-0.017,0,1.313,0.318,4.311,3.304,0.071,5.425,7.834,6.608,2.496,1.907,9.088,1.907,0.11,8.585,0.93,2,3.344,3.643,5.643,3.643,1.437,0.8,0,1.983,0.004,0.027,0,2,0.907,0.171,-1.503,2,64.253,1,0,1.183,1.006,2.398,2.003,3.54,0.065,1,4.412,0,0.149,3.047,5.75,7.068,8.374,9.674,1.668,0.019,17.288,3.469,0.023,2,2,0.968
5.1,1.163,1.05,1,0.0,0.0,11.947,1.353,7.696,0.095,-0.349,0,1.125,0.417,5.126,3.841,0.088,6.48,9.26,7.863,2.745,2.035,10.666,2.035,0.126,9.596,1.243,1,4.069,4.057,6.057,4.057,1.656,0.86,0,1.886,0.099,-0.268,0,1,1.002,0.197,-0.53,1,0.0,0,1,1.14,0.889,0.0,1.904,3.576,0.082,0,3.407,0,0.247,2.324,4.464,5.504,6.531,7.551,1.195,0.197,6.604,3.259,0.021,2,2,0.952
5.1,1.273,1.548,2,5.938,7.908,12.534,0.749,15.181,0.087,0.053,0,1.214,0.068,1.019,1.045,0.034,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.113,1.96,0.709,1,1.96,3.615,5.615,3.615,0.0,0.0,0,1.668,-0.029,0.087,3,1,1.309,0.177,-0.512,1,298.0,4,1,1.029,1.028,3.714,1.689,3.224,0.069,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119,33.672,2.747,0.015,4,4,0.91
5.1,2.268,1.081,1,5.416,7.554,12.762,0.849,4.432,0.105,0.107,1,1.878,0.162,4.87,3.463,0.072,6.339,9.359,7.84,2.221,2.172,10.891,2.172,0.107,4.868,0.773,1,3.872,3.85,5.85,3.85,0.262,0.0,0,1.925,-0.146,0.194,2,1,1.032,0.166,-0.353,1,116.925,2,0,0.973,1.163,3.045,1.949,3.323,0.066,0,5.235,0,0.0,3.553,6.865,8.462,10.041,11.609,1.784,-0.169,23.434,3.184,0.021,1,1,1.154
5.7,1.357,0.947,0,6.107,8.034,0.0,0.956,13.078,0.098,-0.042,0,1.533,0.037,0.039,0.138,0.019,0.011,0.001,0.003,0.434,0.522,0.0,0.522,0.108,1.043,0.956,0,1.043,3.427,5.427,3.427,0.0,0.0,0,1.934,-0.078,-0.044,2,0,0.898,0.168,0.0,0,116.141,2,1,1.153,1.104,4.111,1.955,2.943,0.069,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,4.901,2.772,0.015,3,3,1.081
5.6,0.687,0.956,1,5.416,7.516,12.248,1.036,4.442,0.106,-0.054,0,0.973,0.161,1.616,1.605,0.031,1.674,1.859,1.758,1.72,1.081,1.973,1.081,0.11,5.627,1.018,1,2.162,3.659,5.659,3.659,0.86,0.473,0,1.976,-0.14,-0.057,1,1,1.149,0.175,-0.074,1,140.219,2,1,1.05,1.153,3.045,1.991,3.091,0.071,0,0.0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.162,4.836,3.036,0.017,1,1,1.134
5.1,1.056,0.795,3,2.708,5.38,36.259,1.081,0.0,0.095,-0.097,0,0.919,0.294,4.145,3.195,0.052,5.286,7.775,6.512,2.59,1.907,9.052,1.907,0.115,10.865,1.081,3,3.306,3.629,5.629,3.629,1.058,1.058,0,1.974,-0.027,-0.12,0,3,0.821,0.182,-0.785,3,0.0,0,0,1.11,0.977,0.0,1.99,3.555,0.071,0,4.409,0,0.86,3.032,5.75,7.068,8.374,9.674,1.593,-0.001,0.0,3.513,0.02,0,0,1.01
6.5,0.927,0.921,0,4.844,7.034,0.0,0.81,8.073,0.089,0.039,0,0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.895,0,0.0,3.376,5.376,3.376,0.0,0.0,0,1.785,-0.169,0.027,0,0,0.939,0.183,0.0,0,36.472,1,0,0.921,1.231,2.398,1.825,2.994,0.071,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14.099,2.42,0.025,2,2,1.372
5.4,1.416,1.514,1,0.0,0.0,11.906,1.16,11.735,0.1,-0.2,0,1.295,0.165,3.244,2.415,0.072,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.122,3.806,1.082,1,2.912,3.571,5.571,3.571,0.247,0.0,0,2.003,0.16,-0.13,0,1,1.356,0.184,-0.493,1,0.0,0,1,1.149,0.862,0.0,2.026,3.241,0.08,1,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,0.138,21.564,2.66,0.019,3,3,0.817
6.5,0.77,1.029,1,4.727,6.862,11.219,1.087,4.023,0.108,-0.143,0,0.805,0.089,1.019,1.045,0.045,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.108,1.96,1.119,1,1.96,3.521,5.521,3.521,0.0,0.0,0,1.959,-0.118,-0.191,2,1,0.996,0.173,-0.545,1,37.309,1,0,0.994,1.209,2.398,1.975,3.292,0.069,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,32.024,2.958,0.027,1,1,1.175
5.1,1.239,1.542,3,0.0,0.0,23.457,0.984,3.894,0.087,-0.007,0,1.134,0.085,0.157,0.354,0.026,0.069,0.013,0.03,0.781,0.657,0.006,0.657,0.119,2.115,1.086,4,1.315,3.967,5.967,3.967,0.4,0.0,0,1.901,-0.008,-0.049,0,2,1.376,0.189,-0.57,2,0.0,0,0,0.909,0.998,0.0,1.922,3.32,0.079,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.124,0.0,2.85,0.017,1,1,0.929
7.3,0.835,1.076,0,4.844,7.081,0.0,1.592,16.127,0.117,-0.478,0,1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,1.366,0,0.0,3.321,5.321,3.321,0.0,0.0,0,1.831,0.203,-0.455,1,0,1.146,0.166,0.0,0,16.735,1,1,1.209,1.372,2.398,1.864,2.681,0.067,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127,5.402,2.03,0.017,4,4,0.601
7.8,0.467,0.573,0,4.844,7.066,0.0,0.556,18.06,0.101,0.37,1,0.637,0.071,0.246,0.413,0.024,0.157,0.067,0.102,0.824,0.8,0.043,0.8,0.111,2.4,0.595,0,1.2,3.323,5.323,3.323,0.4,0.0,1,1.898,-0.225,0.381,1,0,0.774,0.173,0.0,0,65.531,1,2,0.657,1.155,2.398,1.926,3.262,0.069,1,0.188,1,0.0,0.268,0.125,0.082,0.054,0.035,0.325,-0.167,31.387,2.908,0.014,4,4,1.227
5.6,0.899,0.88,0,5.283,7.273,0.0,1.106,8.607,0.093,-0.132,0,0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,1.146,0,0.0,3.051,5.051,3.051,0.0,0.0,0,1.975,-0.331,-0.17,0,0,0.912,0.174,0.0,0,69.163,2,1,1.01,1.25,3.045,1.995,2.882,0.072,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326,23.542,2.53,0.014,2,2,1.255
5.6,1.651,1.442,1,4.727,6.862,12.166,1.098,4.184,0.098,-0.167,0,1.536,0.127,3.244,2.415,0.055,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.117,3.806,1.074,1,2.912,3.563,5.563,3.563,0.247,0.0,0,1.935,-0.043,-0.121,1,1,1.241,0.178,-0.296,1,62.79,1,0,1.274,1.051,2.398,1.957,3.244,0.075,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.064,19.121,2.935,0.015,1,1,0.889
5.1,1.28,1.338,1,0.0,0.0,12.582,1.165,4.015,0.097,-0.187,0,1.053,0.172,1.614,1.594,0.039,1.674,1.859,1.758,1.661,1.081,1.973,1.081,0.126,4.827,1.142,1,2.162,3.589,5.589,3.589,0.86,0.473,0,1.957,-0.007,-0.179,0,1,1.197,0.192,-0.162,1,0.0,0,0,1.18,0.969,0.0,1.979,3.114,0.082,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,2.843,0.018,1,1,0.965
5.1,1.685,1.146,1,4.727,6.823,12.298,1.087,4.245,0.098,-0.096,0,1.708,0.123,3.244,2.415,0.053,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.118,3.806,1.004,1,2.912,3.564,5.564,3.564,0.247,0.0,0,1.995,0.065,-0.01,1,1,1.119,0.176,-0.272,1,66.089,1,0,1.164,0.972,2.398,2.01,3.24,0.074,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.035,7.35,2.882,0.015,1,1,0.878
5.2,0.845,0.536,0,4.844,7.05,0.0,1.066,8.756,0.099,-0.079,0,0.952,0.066,0.336,0.521,0.033,0.21,0.077,0.128,0.775,0.765,0.046,0.765,0.11,1.529,1.062,0,1.529,3.701,5.701,3.701,0.0,0.0,0,1.935,-0.105,-0.083,1,0,0.626,0.171,0.0,0,42.269,1,1,1.088,1.068,2.398,1.957,3.308,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081,2.757,2.571,0.019,2,2,1.085
5.8,1.111,1.014,1,0.0,0.0,11.975,1.098,11.662,0.095,-0.119,0,1.09,0.441,8.065,5.464,0.147,10.736,16.1,13.417,3.244,3.825,18.783,3.825,0.118,11.457,1.116,1,5.335,4.461,6.461,4.461,1.656,0.247,0,2.016,0.023,-0.116,0,1,0.864,0.182,-0.652,1,0.0,0,1,1.056,0.93,0.0,2.039,3.569,0.075,0,9.391,0,0.0,6.701,12.075,14.758,17.441,20.124,3.949,0.065,6.604,3.035,0.019,3,3,0.989
5.5,0.724,0.658,0,5.82,7.934,0.0,0.688,17.166,0.107,0.26,1,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.655,0,0.0,3.433,5.433,3.433,0.0,0.0,0,1.901,-0.164,0.38,1,0,0.834,0.162,0.0,0,187.33,3,2,0.808,1.132,3.434,1.928,3.383,0.064,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.172,56.219,3.121,0.015,4,4,1.157
6.9,1.396,1.322,2,4.949,7.248,24.728,1.107,8.273,0.116,-0.13,0,1.387,0.21,4.244,3.292,0.049,5.233,7.254,6.239,2.434,1.674,8.273,1.674,0.108,7.155,1.019,2,3.349,3.748,5.748,3.748,1.656,0.247,0,1.924,0.085,-0.08,2,2,1.353,0.174,-0.862,2,71.614,1,0,1.166,1.009,2.398,1.947,3.562,0.069,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,0.048,11.505,3.27,0.016,2,2,0.923
5.1,1.165,1.273,1,0.0,0.0,12.145,1.098,4.006,0.089,-0.132,0,1.161,0.129,1.438,1.343,0.045,1.555,1.807,1.679,1.331,1.081,1.939,1.081,0.13,3.107,1.107,1,2.162,3.561,5.561,3.561,0.473,0.0,0,1.956,0.018,-0.148,0,1,1.207,0.197,-0.065,1,0.0,0,0,1.103,0.915,0.0,1.978,2.845,0.086,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,2.723,0.019,1,1,0.951
5.1,1.137,1.148,1,5.352,7.434,12.387,1.149,8.731,0.102,-0.098,0,0.931,0.138,3.275,2.508,0.041,4.165,6.092,5.114,1.985,1.656,7.084,1.656,0.112,5.526,1.077,1,2.912,3.562,5.562,3.562,0.86,0.247,0,1.947,-0.072,-0.095,1,1,1.017,0.176,-0.339,1,181.617,2,0,1.225,1.059,3.045,1.966,3.328,0.071,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.088,30.892,2.902,0.018,2,2,1.046
5.6,1.572,0.918,1,5.352,7.402,11.901,0.954,12.76,0.094,-0.016,0,1.594,0.172,4.038,2.912,0.064,5.251,7.771,6.501,2.027,1.907,9.051,1.907,0.116,5.155,0.927,1,3.306,3.598,5.598,3.598,0.522,0.149,0,1.927,0.009,0.019,0,1,1.079,0.18,-0.026,1,135.343,2,2,1.142,0.993,3.045,1.948,3.124,0.074,0,4.409,0,0.0,3.032,5.75,7.068,8.374,9.674,1.593,-0.056,11.771,2.959,0.015,3,3,0.932
6.1,1.356,1.46,1,2.708,5.38,11.998,0.513,7.934,0.114,0.094,0,1.183,0.154,1.34,1.27,0.056,1.423,1.599,1.51,1.27,1.058,1.69,1.058,0.113,2.917,0.832,1,2.117,3.625,5.625,3.625,0.4,0.0,0,1.857,0.236,0.023,0,1,1.324,0.177,-0.176,1,0.0,0,0,0.875,1.098,0.0,1.888,2.934,0.075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,3.559,2.846,0.025,2,2,1.07
5.9,0.761,0.641,0,5.82,7.941,0.0,0.693,17.803,0.109,0.198,1,0.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.744,0,0.0,3.438,5.438,3.438,0.0,0.0,0,1.898,-0.096,0.148,1,0,0.679,0.163,0.0,0,169.927,3,2,0.817,1.1,3.434,1.925,3.245,0.063,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099,32.677,3.132,0.014,4,4,1.096
5.1,1.496,1.609,3,5.352,7.402,24.229,1.075,0.0,0.121,0.001,0,1.464,0.424,7.587,5.334,0.109,9.874,14.462,12.168,3.289,3.151,16.757,3.151,0.1,12.305,0.819,4,6.3,4.557,6.557,4.557,1.437,0.8,0,1.939,0.083,0.179,0,2,1.653,0.157,-2.459,2,100.399,2,0,1.069,0.994,3.045,1.953,3.743,0.06,2,2.542,0,0.765,0.863,4.984,7.471,9.933,12.371,0.57,-0.063,29.92,3.559,0.026,0,0,0.83
5.1,1.012,0.849,1,5.416,7.526,11.583,1.01,4.12,0.1,-0.052,0,1.038,0.101,1.338,1.255,0.05,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.107,2.117,1.005,1,2.117,3.568,5.568,3.568,0.0,0.0,0,1.894,-0.19,-0.13,2,1,0.817,0.176,-0.164,1,75.848,2,0,1.12,1.187,3.045,1.916,3.27,0.068,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.201,19.075,2.894,0.023,1,1,1.201
5.1,1.282,2.185,1,4.595,6.605,11.939,1.079,3.962,0.094,-0.145,0,1.232,0.205,3.261,2.443,0.072,4.173,6.114,5.131,1.848,1.659,7.11,1.659,0.122,4.711,1.087,1,2.921,3.558,5.558,3.558,0.564,0.133,0,1.912,0.119,-0.126,1,1,1.54,0.189,-0.265,1,45.84,1,0,1.098,0.974,2.398,1.937,3.041,0.083,0,3.415,0,0.0,2.324,4.478,5.522,6.554,7.577,1.195,0.0,6.42,2.961,0.015,1,1,0.855
5.1,1.406,1.044,1,4.844,7.034,12.784,0.717,4.367,0.124,0.178,0,1.463,0.218,5.76,4.08,0.101,7.459,10.88,9.166,2.48,2.413,12.599,2.413,0.1,5.237,0.698,1,4.631,4.399,6.399,4.399,0.206,0.0,0,1.931,-0.179,0.193,0,1,0.901,0.162,-0.067,1,35.026,1,1,0.904,1.248,2.398,1.946,3.621,0.063,0,5.359,0,0.0,3.368,7.293,9.182,11.04,12.877,1.404,-0.23,0.0,3.008,0.027,1,1,1.171
5.1,1.511,1.44,1,5.416,7.526,13.066,0.97,12.932,0.103,-0.015,0,1.398,0.183,3.978,2.891,0.054,5.164,7.638,6.391,2.108,1.886,8.895,1.886,0.111,6.415,0.938,1,3.272,3.822,5.822,3.822,0.8,0.522,0,1.941,-0.07,0.026,1,1,1.26,0.177,0.024,1,154.634,2,1,1.084,1.075,3.045,1.963,3.135,0.072,0,4.333,0,0.0,2.996,5.648,6.945,8.229,9.506,1.668,-0.122,16.243,2.965,0.018,3,3,1.026
5.1,0.974,1.208,3,0.0,0.0,34.64,1.274,7.974,0.088,-0.226,0,0.972,0.227,4.494,3.27,0.06,5.814,8.557,7.174,2.336,2.03,9.952,2.03,0.12,7.727,1.18,1,3.634,4.685,6.685,4.685,0.892,0.4,1,1.982,-0.004,-0.186,0,3,1.247,0.192,-0.264,3,0.0,0,0,1.176,0.986,0.0,1.979,3.601,0.079,1,4.75,1,0.4,3.201,6.248,7.714,9.16,10.594,1.593,-0.039,19.187,3.206,0.02,2,2,0.897
7.5,0.652,0.53,0,4.844,7.081,0.0,0.775,17.653,0.102,0.168,1,0.768,0.024,0.008,0.05,0.012,0.001,0.0,0.0,0.278,0.4,0.0,0.4,0.107,0.8,0.775,0,0.8,3.41,5.41,3.41,0.0,0.0,1,1.895,-0.127,0.2,1,0,0.582,0.171,0.0,0,63.254,1,3,0.856,1.075,2.398,1.923,3.333,0.065,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156,46.347,3.132,0.016,4,4,1.07
5.1,1.107,0.905,3,5.82,7.689,35.921,1.178,0.0,0.098,-0.168,0,1.1,0.132,1.379,1.356,0.041,1.439,1.602,1.516,1.412,1.058,1.691,1.058,0.104,3.431,1.125,1,2.117,4.387,6.387,4.387,0.657,0.0,0,1.942,0.009,-0.166,1,3,0.849,0.164,-0.133,3,43.995,1,0,1.143,0.96,3.932,1.968,3.658,0.068,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,14.528,3.082,0.019,0,0,0.923
5.1,1.066,1.373,1,4.727,6.862,12.714,0.958,8.662,0.102,-0.039,0,1.105,0.073,1.338,1.255,0.036,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.112,2.117,1.018,1,2.117,3.621,5.621,3.621,0.0,0.0,0,1.938,-0.156,-0.124,1,1,1.229,0.177,-0.327,1,52.55,1,0,0.915,1.056,2.398,1.969,3.153,0.072,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131,2.757,3.071,0.018,2,2,1.089
